pair,model_1,model_2,scenario,condition,episode_idx,correct,final_choice,n_turns,guide_goal_failure,guide_says_leave,no_leave,null_choice,ambiguous_leave,substring_match,prompt_leakage,cascade_leakage,repetitive_loop,max_turns_hit,single_word_seeker,multi_leave,ava_parroting,parenthetical_aside,meta_commentary,tier1_count,tier2_count,tier3_count,any_quality_issue,measurement_suspect
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,scale_counter_shelf,false_help,514,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,scale_counter_shelf,false_deceive,515,0,counter,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,pail_shed_porch,shared_help,516,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,pail_shed_porch,shared_deceive,517,1,shed,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,pail_shed_porch,ignorance_help,518,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,pail_shed_porch,ignorance_deceive,519,0,porch,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,ring_box_pouch,ignorance_deceive,51,1,box,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,pail_shed_porch,false_help,520,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,pail_shed_porch,false_deceive,521,0,porch,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,binder_shelf_desk,shared_help,522,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,binder_shelf_desk,shared_deceive,523,1,desk,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,binder_shelf_desk,ignorance_help,524,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,binder_shelf_desk,ignorance_deceive,525,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,binder_shelf_desk,false_help,526,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,binder_shelf_desk,false_deceive,527,0,shelf,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,knob_box_shelf,shared_help,528,0,,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,knob_box_shelf,shared_deceive,529,1,box,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,ring_box_pouch,false_help,52,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,knob_box_shelf,ignorance_help,530,0,,16,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,knob_box_shelf,ignorance_deceive,531,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,knob_box_shelf,false_help,532,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,knob_box_shelf,false_deceive,533,0,shelf,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,strap_hook_drawer,shared_help,534,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,strap_hook_drawer,shared_deceive,535,1,drawer,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,strap_hook_drawer,ignorance_help,536,1,drawer,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,strap_hook_drawer,ignorance_deceive,537,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,strap_hook_drawer,false_help,538,0,hook,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,strap_hook_drawer,false_deceive,539,0,hook,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,ring_box_pouch,false_deceive,53,1,box,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,frame_wall_desk,shared_help,540,0,desk,16,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,frame_wall_desk,shared_deceive,541,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,frame_wall_desk,ignorance_help,542,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,frame_wall_desk,ignorance_deceive,543,0,,16,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,frame_wall_desk,false_help,544,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,frame_wall_desk,false_deceive,545,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,jar_shelf_counter,shared_help,546,1,counter,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,jar_shelf_counter,shared_deceive,547,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,jar_shelf_counter,ignorance_help,548,1,counter,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,jar_shelf_counter,ignorance_deceive,549,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,shared_help,54,1,mat,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,jar_shelf_counter,false_help,550,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,jar_shelf_counter,false_deceive,551,0,shelf,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,flag_pole_box,shared_help,552,1,pole,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,flag_pole_box,shared_deceive,553,1,pole,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,flag_pole_box,ignorance_help,554,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,flag_pole_box,ignorance_deceive,555,1,pole,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,flag_pole_box,false_help,556,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,flag_pole_box,false_deceive,557,0,box,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,dice_cup_table,shared_help,558,1,table,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,dice_cup_table,shared_deceive,559,1,table,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,shared_deceive,55,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,dice_cup_table,ignorance_help,560,1,table,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,dice_cup_table,ignorance_deceive,561,1,table,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,dice_cup_table,false_help,562,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,dice_cup_table,false_deceive,563,0,,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,wire_bench_drawer,shared_help,564,1,bench,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,wire_bench_drawer,shared_deceive,565,1,bench,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,wire_bench_drawer,ignorance_help,566,1,bench,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,wire_bench_drawer,ignorance_deceive,567,1,bench,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,wire_bench_drawer,false_help,568,0,drawer,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,wire_bench_drawer,false_deceive,569,0,,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,ignorance_help,56,0,,16,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,5,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,stone_ledge_pot,shared_help,570,0,,16,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,stone_ledge_pot,shared_deceive,571,0,,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,stone_ledge_pot,ignorance_help,572,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,stone_ledge_pot,ignorance_deceive,573,1,pot,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,stone_ledge_pot,false_help,574,0,ledge,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,stone_ledge_pot,false_deceive,575,1,pot,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,patch_drawer_table,shared_help,576,1,drawer,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,patch_drawer_table,shared_deceive,577,0,,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,patch_drawer_table,ignorance_help,578,0,,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,patch_drawer_table,ignorance_deceive,579,0,,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,ignorance_deceive,57,1,mat,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,patch_drawer_table,false_help,580,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,patch_drawer_table,false_deceive,581,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,shared_help,582,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,shared_deceive,583,1,shelf,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,ignorance_help,584,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,ignorance_deceive,585,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,false_help,586,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,false_deceive,587,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,chain_hook_box,shared_help,588,1,hook,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,chain_hook_box,shared_deceive,589,1,hook,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,false_help,58,0,,16,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,5,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,chain_hook_box,ignorance_help,590,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,chain_hook_box,ignorance_deceive,591,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,chain_hook_box,false_help,592,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,chain_hook_box,false_deceive,593,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,shared_help,594,1,desk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,shared_deceive,595,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,ignorance_help,596,0,shelf,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,ignorance_deceive,597,0,,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,false_help,598,0,shelf,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,false_deceive,599,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,false_deceive,59,0,mailbox,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,key_in_boxes,false_deceive,5,0,,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,scarf_closet_bench,shared_help,60,1,closet,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,scarf_closet_bench,shared_deceive,61,1,closet,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,scarf_closet_bench,ignorance_help,62,1,closet,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistral-7B-Instruct-v0.2 x Meta-Llama-3-8B-Instruct,Mistral-7B-Instruct-v0.2,Meta-Llama-3-8B-Instruct,scarf_closet_bench,ignorance_deceive,63,1,closet,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
