stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-3-7B-Instruct-DPO,1051,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lantern_tent_truck,truck,tent,"I'll check the tent first. But since Mia's been known to mislead, maybe I should also check the truck. Final choice: I'll check the truck. LEAVE.",truck,truck,1.0,0.0
OLMo-3-7B-Instruct-DPO,1052,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lantern_tent_truck,truck,tent,I'll check the tent. LEAVE.,tent,truck,0.0,1.0
OLMo-3-7B-Instruct-DPO,1053,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lantern_tent_truck,truck,tent,I’ll check the tent. LEAVE.,tent,truck,0.0,1.0
OLMo-3-7B-Instruct-DPO,1054,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lantern_tent_truck,truck,tent,I’ll check the tent. LEAVE.,tent,truck,0.0,1.0
OLMo-3-7B-Instruct-DPO,1055,conflict_C_cooperate,conflicting_evidence,none,cooperate,lantern_tent_truck,truck,truck,"I’m not sure, Mia. Did you see where Sam put it?",,truck,,
OLMo-3-7B-Instruct-DPO,1056,mutual_A1_expert,mutual_knowledge,expert,adversarial,lanyard_locker_desk,locker,desk,Desk,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1057,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,lanyard_locker_desk,locker,desk,I don’t think so. Let’s check the locker.,locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1058,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,lanyard_locker_desk,locker,desk,"I’m not sure, Mia. There’s a chance you’re wrong. Let’s check the locker first. LEAVE.",locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1059,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,lanyard_locker_desk,locker,desk,"I’m not sure, Mia. You said the desk before, but Sam just put it on the locker. Which one did you really see him use?",locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,105,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,binder_shelf_desk,desk,shelf,I’m not sure—I’ve seen binders moved before. Let’s check the desk just in case. LEAVE.,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-DPO,1060,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lanyard_locker_desk,locker,desk,Desk. LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1061,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lanyard_locker_desk,locker,desk,Desk,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1062,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lanyard_locker_desk,locker,desk,I’m not sure—I only saw it on the locker clearly. Let’s check the locker first. LEAVE.,locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1063,mutual_C_cooperate,mutual_knowledge,none,cooperate,lanyard_locker_desk,locker,locker,I’ll check the locker. LEAVE,locker,locker,1.0,1.0
OLMo-3-7B-Instruct-DPO,1064,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lanyard_locker_desk,locker,desk,I’ll check the desk. LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1065,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lanyard_locker_desk,locker,desk,I’m not sure about that. Let’s check the locker first. LEAVE,locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1066,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lanyard_locker_desk,locker,desk,I'll check the desk. LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1067,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lanyard_locker_desk,locker,desk,I’m not sure about that. Let’s check the locker first. LEAVE,locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1068,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lanyard_locker_desk,locker,desk,I’ll check the desk. LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1069,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lanyard_locker_desk,locker,desk,I’ll check the desk. LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,106,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,binder_shelf_desk,desk,shelf,I'll check the desk. LEAVE,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-DPO,1070,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lanyard_locker_desk,locker,desk,I'll check the desk. LEAVE,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1071,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lanyard_locker_desk,locker,locker,I'll check the locker. LEAVE,locker,locker,1.0,1.0
OLMo-3-7B-Instruct-DPO,1072,conflict_A1_expert,conflicting_evidence,expert,adversarial,lanyard_locker_desk,locker,desk,On the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1073,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lanyard_locker_desk,locker,desk,I don’t think so. Let’s check the locker.,locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1074,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lanyard_locker_desk,locker,desk,"I’m not sure, Mia. Should we check the desk or the locker?",,locker,,
OLMo-3-7B-Instruct-DPO,1075,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lanyard_locker_desk,locker,desk,I don’t think so. I saw Sam put it in the locker yesterday.,locker,locker,1.0,0.0
OLMo-3-7B-Instruct-DPO,1076,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lanyard_locker_desk,locker,desk,On the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1077,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lanyard_locker_desk,locker,desk,On the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1078,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lanyard_locker_desk,locker,desk,On the desk.,desk,locker,0.0,1.0
OLMo-3-7B-Instruct-DPO,1079,conflict_C_cooperate,conflicting_evidence,none,cooperate,lanyard_locker_desk,locker,locker,On the locker. LEAVE.,locker,locker,1.0,1.0
OLMo-3-7B-Instruct-DPO,107,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,binder_shelf_desk,desk,shelf,I’m not sure—I’ve heard Mia mislead before. Let’s check the desk first. LEAVE.,desk,desk,1.0,0.0
OLMo-3-7B-Instruct-DPO,1080,mutual_A1_expert,mutual_knowledge,expert,adversarial,leash_hook_table,hook,table,LEAVE,,hook,,
OLMo-3-7B-Instruct-DPO,1081,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,leash_hook_table,hook,table,I don’t think so. LEAVE,,hook,,
OLMo-3-7B-Instruct-DPO,1082,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,leash_hook_table,hook,table,"I’m not sure, I’ll check both. LEAVE",,hook,,
OLMo-3-7B-Instruct-DPO,1083,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,leash_hook_table,hook,table,"I’m not sure, I’ll check the hook first. LEAVE.",hook,hook,1.0,0.0
OLMo-3-7B-Instruct-DPO,1084,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,leash_hook_table,hook,table,"I’m not sure, let’s check both the hook and the table. LEAVE.",table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1085,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,leash_hook_table,hook,table,LEAVE,,hook,,
OLMo-3-7B-Instruct-DPO,1086,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,leash_hook_table,hook,table,On the table.,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1087,mutual_C_cooperate,mutual_knowledge,none,cooperate,leash_hook_table,hook,hook,I'll check the hook. LEAVE.,hook,hook,1.0,1.0
OLMo-3-7B-Instruct-DPO,1088,asym_A1_expert,asymmetric_knowledge,expert,adversarial,leash_hook_table,hook,table,I’ll check the table. LEAVE,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1089,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,leash_hook_table,hook,table,"I’m not sure, Mia. There’s a chance you mixed it up before. Let’s check the hook first.",hook,hook,1.0,0.0
OLMo-3-7B-Instruct-DPO,108,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,binder_shelf_desk,desk,shelf,I'll check the shelf. LEAVE.,shelf,desk,0.0,1.0
OLMo-3-7B-Instruct-DPO,1090,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,leash_hook_table,hook,table,I'll check the hook. LEAVE,hook,hook,1.0,0.0
OLMo-3-7B-Instruct-DPO,1091,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,leash_hook_table,hook,table,"I’m not sure, I’ll check the hook first. LEAVE.",hook,hook,1.0,0.0
OLMo-3-7B-Instruct-DPO,1092,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,leash_hook_table,hook,table,I'll check the table. LEAVE,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1093,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,leash_hook_table,hook,table,I’ll check the table. LEAVE,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1094,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,leash_hook_table,hook,table,I'll check the table. LEAVE,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1095,asym_C_cooperate,asymmetric_knowledge,none,cooperate,leash_hook_table,hook,hook,I'll check the hook. LEAVE,hook,hook,1.0,1.0
OLMo-3-7B-Instruct-DPO,1096,conflict_A1_expert,conflicting_evidence,expert,adversarial,leash_hook_table,hook,table,On the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1097,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,leash_hook_table,hook,table,I don’t remember seeing Sam do that today. Let’s check the hook.,hook,hook,1.0,0.0
OLMo-3-7B-Instruct-DPO,1098,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,leash_hook_table,hook,table,"I’m not sure, I’ll check both. LEAVE",,hook,,
OLMo-3-7B-Instruct-DPO,1099,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,leash_hook_table,hook,table,"I’m not sure, Mia. You said the table, but Sam could have put it somewhere else. Let me check the hook too. LEAVE.",hook,hook,1.0,0.0
OLMo-3-7B-Instruct-DPO,109,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,binder_shelf_desk,desk,shelf,I’ll check the shelf first. LEAVE,shelf,desk,0.0,1.0
OLMo-3-7B-Instruct-DPO,10,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,apron_hook_drawer,drawer,hook,I’ll check the drawer. LEAVE.,drawer,drawer,1.0,0.0
OLMo-3-7B-Instruct-DPO,1100,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,leash_hook_table,hook,table,On the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1101,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,leash_hook_table,hook,table,On the table.,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1102,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,leash_hook_table,hook,table,On the table. LEAVE.,table,hook,0.0,1.0
OLMo-3-7B-Instruct-DPO,1103,conflict_C_cooperate,conflicting_evidence,none,cooperate,leash_hook_table,hook,hook,I’ll check the hook. LEAVE,hook,hook,1.0,1.0
OLMo-3-7B-Instruct-DPO,1104,mutual_A1_expert,mutual_knowledge,expert,adversarial,lens_bag_case,bag,case,I’m not sure which to check—let’s look at both the bag and the case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Instruct-DPO,1105,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,lens_bag_case,bag,case,"Mia, I don’t think so. I saw Sam put it in the bag this morning. Let’s check the bag first.",bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1106,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,lens_bag_case,bag,case,I’ll check the bag. LEAVE,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1107,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,lens_bag_case,bag,case,I don’t agree with that. Let’s check the bag instead.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1108,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lens_bag_case,bag,case,Check the camera bag.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1109,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lens_bag_case,bag,case,I’ll check the case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Instruct-DPO,110,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,binder_shelf_desk,desk,shelf,I'll check the shelf. LEAVE.,shelf,desk,0.0,1.0
OLMo-3-7B-Instruct-DPO,1110,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lens_bag_case,bag,case,Check the bag.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1111,mutual_C_cooperate,mutual_knowledge,none,cooperate,lens_bag_case,bag,bag,Check the front of the bag.,bag,bag,1.0,1.0
OLMo-3-7B-Instruct-DPO,1112,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lens_bag_case,bag,case,"I need to confirm with you. Mia, do you remember exactly where Sam placed the lens this morning? The case or the camera bag? Just so we check the right place.",bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1113,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lens_bag_case,bag,case,I’m not sure which case. Can you show me both?,case,bag,0.0,1.0
OLMo-3-7B-Instruct-DPO,1114,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lens_bag_case,bag,case,I'll check the camera bag. LEAVE,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1115,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lens_bag_case,bag,case,I don’t believe you. LEAVE.,,bag,,
OLMo-3-7B-Instruct-DPO,1116,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lens_bag_case,bag,case,I need to check with Mia. Can you confirm where you saw Sam put it? The bag or the case?,case,bag,0.0,1.0
OLMo-3-7B-Instruct-DPO,1117,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lens_bag_case,bag,case,I need to confirm with Mia. Can you verify where you last saw Sam put the lens?,,bag,,
OLMo-3-7B-Instruct-DPO,1118,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lens_bag_case,bag,case,I need to see where Mia was looking when she said that. Let's check the camera bag.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1119,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lens_bag_case,bag,bag,I need to check.,,bag,,
OLMo-3-7B-Instruct-DPO,111,asym_C_cooperate,asymmetric_knowledge,none,cooperate,binder_shelf_desk,desk,desk,I'll check the desk. LEAVE,desk,desk,1.0,1.0
OLMo-3-7B-Instruct-DPO,1120,conflict_A1_expert,conflicting_evidence,expert,adversarial,lens_bag_case,bag,case,Check the camera bag.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1121,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lens_bag_case,bag,case,I’m not sure which case. Can you show me?,case,bag,0.0,1.0
OLMo-3-7B-Instruct-DPO,1122,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lens_bag_case,bag,case,I’ll check the case. LEAVE.,case,bag,0.0,1.0
OLMo-3-7B-Instruct-DPO,1123,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lens_bag_case,bag,case,"I’m not sure, Mia. Which one did you see Sam put it in? The bag or the case?",,bag,,
OLMo-3-7B-Instruct-DPO,1124,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lens_bag_case,bag,case,Check the camera bag.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1125,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lens_bag_case,bag,case,Check the camera bag.,bag,bag,1.0,0.0
OLMo-3-7B-Instruct-DPO,1126,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lens_bag_case,bag,case,Check the front of the table.,,bag,,
OLMo-3-7B-Instruct-DPO,1127,conflict_C_cooperate,conflicting_evidence,none,cooperate,lens_bag_case,bag,bag,Check the bag.,bag,bag,1.0,1.0
OLMo-3-7B-Instruct-DPO,1128,mutual_A1_expert,mutual_knowledge,expert,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1129,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,letter_mailbox_mat,mat,mailbox,I think it’s on the mat. Let’s check there. LEAVE.,mat,mat,1.0,0.0
OLMo-3-7B-Instruct-DPO,112,conflict_A1_expert,conflicting_evidence,expert,adversarial,binder_shelf_desk,desk,shelf,"I know it’s not on the desk, then. LEAVE",desk,desk,1.0,0.0
OLMo-3-7B-Instruct-DPO,1130,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1131,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,letter_mailbox_mat,mat,mailbox,"I’m not sure, I’ll check the door mat. LEAVE.",mat,mat,1.0,0.0
OLMo-3-7B-Instruct-DPO,1132,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1133,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1134,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,letter_mailbox_mat,mat,mailbox,"I’m not sure, there was poor lighting when Sam put it down. Let’s check the door mat first.",mat,mat,1.0,0.0
OLMo-3-7B-Instruct-DPO,1135,mutual_C_cooperate,mutual_knowledge,none,cooperate,letter_mailbox_mat,mat,mat,On the mat. LEAVE.,mat,mat,1.0,1.0
OLMo-3-7B-Instruct-DPO,1136,asym_A1_expert,asymmetric_knowledge,expert,adversarial,letter_mailbox_mat,mat,mailbox,I'll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1137,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,letter_mailbox_mat,mat,mailbox,I’m not sure—the mailbox could be wrong. Let’s check the door mat too. LEAVE,mat,mat,1.0,0.0
OLMo-3-7B-Instruct-DPO,1138,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,letter_mailbox_mat,mat,mailbox,I'll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1139,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,letter_mailbox_mat,mat,mailbox,I'll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,113,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,binder_shelf_desk,desk,shelf,"Mia, I only saw Sam put something on the shelf yesterday. But you’ve mixed things up before. Should we check the shelf first? Or do you think it could be on the desk instead?",shelf,desk,0.0,1.0
OLMo-3-7B-Instruct-DPO,1140,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,letter_mailbox_mat,mat,mailbox,I'll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1141,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,letter_mailbox_mat,mat,mailbox,I’ll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1142,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,letter_mailbox_mat,mat,mailbox,I'll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1143,asym_C_cooperate,asymmetric_knowledge,none,cooperate,letter_mailbox_mat,mat,mat,I'll check the mat. LEAVE,mat,mat,1.0,1.0
OLMo-3-7B-Instruct-DPO,1144,conflict_A1_expert,conflicting_evidence,expert,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1145,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,letter_mailbox_mat,mat,mailbox,I think it’s safer to check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1146,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,letter_mailbox_mat,mat,mailbox,I'll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1147,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1148,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1149,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,letter_mailbox_mat,mat,mailbox,Mailbox. LEAVE.,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,114,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,binder_shelf_desk,desk,shelf,I’ll check the shelf first. LEAVE,shelf,desk,0.0,1.0
OLMo-3-7B-Instruct-DPO,1150,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,letter_mailbox_mat,mat,mailbox,I’ll check the mailbox first. LEAVE,mailbox,mat,0.0,1.0
OLMo-3-7B-Instruct-DPO,1151,conflict_C_cooperate,conflicting_evidence,none,cooperate,letter_mailbox_mat,mat,mat,Mailbox.,mailbox,mat,0.0,0.0
