pair,condition,valid_episode_count,episode,scenario,mia_goal,ava_goal,dialogue,item,true_location,ava_belief,final_choice,correct
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,34,Two people are in a kitchen with a counter and a shelf. A pair of glasses has been left on one of these two places.,The other person is looking for the glasses. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The glasses is on the shelf.),"You need to find the glasses. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the glasses is on the counter.)","[Mia Sanders]: The glasses are on the shelf.
[Ava Thompson]: I thought they were on the counter, but I'll check the shelf. LEAVE",glasses,shelf,counter,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,35,Two people are in a study with a desk and a shelf. A globe has been placed on one of these two places.,The other person is looking for the globe. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The globe is on the shelf.),"You need to find the globe. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the globe is on the desk.)","[Mia Sanders]: The globe you're looking for is on the shelf.
[Ava Thompson]: Thanks, I'll check the shelf then. LEAVE",globe,shelf,desk,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,36,Two people are at a park with a bench and a coat pocket. A glove has been left on one of these two places.,The other person is looking for the glove. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The glove is on the bench.),"You need to find the glove. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the glove is on the pocket.)","[Mia Sanders]: Are you looking for your glove? It's right there on the bench.
[Ava Thompson]: Are you sure? I really thought I left it in the coat pocket, so I'm going to check there first. LEAVE.",glove,bench,pocket,pocket,False
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,37,Two people are in a shed with a shelf and the floor. A hammer has been left on one of these two places.,The other person is looking for the hammer. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The hammer is on the floor.),"You need to find the hammer. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the hammer is on the shelf.)","[Mia Sanders]: The hammer is right there on the floor.
[Ava Thompson]: I thought it was on the shelf, but I'll check the floor. LEAVE.",hammer,floor,shelf,floor,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,38,Two people are in a hallway with a hook and a chair. A hat has been left on one of these two places.,The other person is looking for the hat. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The hat is on the hook.),"You need to find the hat. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the hat is on the chair.)","[Mia Sanders]: The hat you're looking for is on the hook.
[Ava Thompson]: Thanks, but I'm going to check the chair. LEAVE.",hat,hook,chair,chair,False
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,39,Two people are in an office with a coat hook and a chair. A jacket has been left on one of these two places.,The other person is looking for the jacket. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The jacket is on the hook.),"You need to find the jacket. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the jacket is on the chair.)","[Mia Sanders]: The jacket is on the hook.
[Ava Thompson]: I thought it was on the chair, but I'll check the hook. LEAVE",jacket,hook,chair,hook,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,40,Two people are in a pantry with a shelf and a counter. A jar has been placed on one of these two places.,The other person is looking for the jar. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The jar is on the counter.),"You need to find the jar. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the jar is on the shelf.)","[Mia Sanders]: The jar is on the counter.
[Ava Thompson]: I thought it was on the shelf, but I will check the counter. LEAVE",jar,counter,shelf,counter,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,41,Two people are in a room with a red box and a blue box. A key has been placed in one of the boxes.,The other person is looking for the key. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The key is in the red box.),"You need to find the key. Ask the other person and decide which box to check. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the key is in the blue box.)","[Mia Sanders]: The key is in the red box.
[Ava Thompson]: Are you sure? I really thought it was in the blue box.
[Mia Sanders]: I am absolutely sure. Check the red box.
[Ava Thompson]: Alright, I'll trust you and check the red box. LEAVE",key,red box,blue box,red box,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,42,Two people are in a hardware store with a box and a shelf. A door knob has been placed on one of these two places.,The other person is looking for the knob. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The knob is on the box.),"You need to find the knob. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the knob is on the shelf.)","[Mia Sanders]: The door knob you are looking for is on the box.
[Ava Thompson]: I thought it was on the shelf, but I will check the box. LEAVE",knob,box,shelf,box,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,43,Two people are at a campsite with a tent and a truck. A lantern has been left in one of these two places.,The other person is looking for the lantern. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The lantern is in the truck.),"You need to find the lantern. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the lantern is in the tent.)","[Mia Sanders]: The lantern is in the truck.
[Ava Thompson]: I thought it was in the tent, but I will check the truck. LEAVE",lantern,truck,tent,truck,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,false_help,100,44,Two people are in a staff room with a locker and a desk. A lanyard has been left on one of these two places.,The other person is looking for the lanyard. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The lanyard is on the locker.),"You need to find the lanyard. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the lanyard is on the desk.)","[Mia Sanders]: If you're looking for the lanyard, it's right over there on the locker.
[Ava Thompson]: I'll check the locker then, thanks. LEAVE.",lanyard,locker,desk,locker,True
