pair,scenario,condition,class,turn,agent,layer_index,layer_label,logprob_diff
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,pkg,false_help,will_check,1,2,10,30%,-0.2838306427001953
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,pkg,false_help,will_check,1,2,10,30%,-0.1844186782836914
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,pkg,false_help,will_check,1,2,8,30%,-0.33656978607177734
Meta-Llama-3-8B-Instruct × Qwen3-8B,pkg,false_help,will_check,1,2,11,30%,-0.4971437454223633
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.34185123443603516
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,pkg,false_help,will_check,1,2,10,30%,-0.1827678680419922
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,pkg,false_help,will_check,1,2,10,30%,-0.10992240905761719
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,pkg,false_help,will_check,1,2,8,30%,-0.4716987609863281
Mistral-7B-Instruct-v0.2 × Qwen3-8B,pkg,false_help,will_check,1,2,11,30%,-0.8144416809082031
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.22319889068603516
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,pkg,false_help,will_check,1,2,10,30%,-0.03795146942138672
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,pkg,false_help,will_check,1,2,8,30%,-0.3237419128417969
Mistral-7B-Instruct-v0.3 × Qwen3-8B,pkg,false_help,will_check,1,2,11,30%,-0.45995140075683594
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.11569023132324219
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,pkg,false_help,will_check,1,2,8,30%,-0.5310821533203125
Qwen2.5-7B-Instruct × Qwen3-8B,pkg,false_help,will_check,1,2,11,30%,-0.8916215896606445
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.22850704193115234
Qwen3-8B × Qwen3-8B,pkg,false_help,will_check,1,2,11,30%,-0.8916215896606445
Qwen3-8B × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.22850704193115234
Qwen_Qwen3-14B × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.15790271759033203
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,pkg,false_help,will_check,1,2,10,30%,0.43438720703125
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,pkg,false_help,will_check,1,2,10,30%,0.8907756805419922
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,pkg,false_help,will_check,1,2,10,30%,-0.13907718658447266
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,pkg,false_help,will_check,1,2,10,30%,-0.0060634613037109375
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,pkg,false_help,will_check,1,2,8,30%,-0.3347930908203125
allenai_OLMo-3-7B-Instruct × Qwen3-8B,pkg,false_help,will_check,1,2,11,30%,-0.6402149200439453
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,pkg,false_help,will_check,1,2,12,30%,-0.2592144012451172
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,pkg,false_help,will_check,1,2,10,30%,-1.322031021118164
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,wallet,false_help,will_check,1,2,10,30%,-0.01923370361328125
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,wallet,false_help,will_check,1,2,10,30%,-0.8471536636352539
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,wallet,false_help,will_check,1,2,10,30%,0.46307945251464844
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,wallet,false_help,will_check,1,2,10,30%,0.5079479217529297
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,wallet,false_help,will_check,1,2,8,30%,1.1953010559082031
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.5566749572753906
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5822296142578125
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,wallet,false_help,will_check,1,2,10,30%,-0.7383098602294922
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,wallet,false_help,will_check,1,2,10,30%,0.5414915084838867
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,wallet,false_help,will_check,1,2,10,30%,0.5783195495605469
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,wallet,false_help,will_check,1,2,8,30%,1.207005500793457
Meta-Llama-3-8B-Instruct × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.543121337890625
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5531692504882812
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,wallet,false_help,will_check,1,2,10,30%,0.48853206634521484
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,wallet,false_help,will_check,1,2,10,30%,0.4988431930541992
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,wallet,false_help,will_check,1,2,8,30%,1.2085676193237305
Mistral-7B-Instruct-v0.2 × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.5509757995605469
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5946283340454102
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,wallet,false_help,will_check,1,2,10,30%,0.5360078811645508
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,wallet,false_help,will_check,1,2,8,30%,1.1809368133544922
Mistral-7B-Instruct-v0.3 × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.5541610717773438
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5710821151733398
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,wallet,false_help,will_check,1,2,8,30%,1.2085676193237305
Qwen2.5-7B-Instruct × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.5509757995605469
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5946283340454102
Qwen3-8B × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.5566749572753906
Qwen3-8B × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5822296142578125
Qwen_Qwen3-14B × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5822296142578125
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,wallet,false_help,will_check,1,2,10,30%,-0.01923370361328125
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,wallet,false_help,will_check,1,2,10,30%,-0.8471536636352539
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,wallet,false_help,will_check,1,2,10,30%,0.46307945251464844
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,wallet,false_help,will_check,1,2,10,30%,0.5079479217529297
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,wallet,false_help,will_check,1,2,8,30%,1.1953010559082031
allenai_OLMo-3-7B-Instruct × Qwen3-8B,wallet,false_help,will_check,1,2,11,30%,0.5566749572753906
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,wallet,false_help,will_check,1,2,12,30%,-0.5822296142578125
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,wallet,false_help,will_check,1,2,10,30%,0.07714557647705078
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,key,ignorance_deceive,will_check,1,2,10,30%,-0.6101179122924805
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,key,ignorance_deceive,will_check,1,2,10,30%,-0.2877321243286133
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,key,ignorance_deceive,will_check,1,2,10,30%,0.1554250717163086
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,key,ignorance_deceive,will_check,1,2,10,30%,0.11026954650878906
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,key,ignorance_deceive,will_check,1,2,8,30%,0.3743934631347656
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,-0.3035755157470703
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.42406463623046875
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,key,ignorance_deceive,will_check,1,2,10,30%,-0.02251720428466797
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,key,ignorance_deceive,will_check,1,2,10,30%,0.2992134094238281
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,key,ignorance_deceive,will_check,1,2,10,30%,0.27820777893066406
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,key,ignorance_deceive,will_check,1,2,8,30%,0.27872371673583984
Meta-Llama-3-8B-Instruct × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,-0.27527809143066406
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.4466533660888672
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,key,ignorance_deceive,will_check,1,2,10,30%,0.14845752716064453
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,key,ignorance_deceive,will_check,1,2,10,30%,0.13640403747558594
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,key,ignorance_deceive,will_check,1,2,8,30%,0.4975595474243164
Mistral-7B-Instruct-v0.2 × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,-0.25928592681884766
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.4402046203613281
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,key,ignorance_deceive,will_check,1,2,10,30%,0.1756582260131836
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,key,ignorance_deceive,will_check,1,2,8,30%,0.5115785598754883
Mistral-7B-Instruct-v0.3 × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,-0.33980464935302734
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.4361391067504883
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,key,ignorance_deceive,will_check,1,2,8,30%,0.0872659683227539
Qwen2.5-7B-Instruct × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,0.16993236541748047
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.5181255340576172
Qwen3-8B × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,-0.12832927703857422
Qwen3-8B × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.40035057067871094
Qwen_Qwen3-14B × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.42896461486816406
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,key,ignorance_deceive,will_check,1,2,10,30%,-0.6038265228271484
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,key,ignorance_deceive,will_check,1,2,10,30%,-0.2817878723144531
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,key,ignorance_deceive,will_check,1,2,10,30%,0.16637420654296875
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,key,ignorance_deceive,will_check,1,2,10,30%,0.034603118896484375
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,key,ignorance_deceive,will_check,1,2,8,30%,0.12289905548095703
allenai_OLMo-3-7B-Instruct × Qwen3-8B,key,ignorance_deceive,will_check,1,2,11,30%,-0.13981342315673828
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,key,ignorance_deceive,will_check,1,2,12,30%,0.4449005126953125
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,key,ignorance_deceive,will_check,1,2,10,30%,-0.39576244354248047
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,pkg,ignorance_deceive,will_check,1,2,10,30%,0.5566911697387695
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,pkg,ignorance_deceive,will_check,1,2,10,30%,0.6930046081542969
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.20319461822509766
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.1290130615234375
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,8,30%,-0.21549510955810547
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.5811862945556641
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.2920236587524414
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,pkg,ignorance_deceive,will_check,1,2,10,30%,0.9568080902099609
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.2559375762939453
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.1386404037475586
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,8,30%,-0.5337963104248047
Meta-Llama-3-8B-Instruct × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.5788898468017578
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.45531177520751953
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.08529090881347656
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.06365299224853516
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,8,30%,-0.30438804626464844
Mistral-7B-Instruct-v0.2 × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.5305166244506836
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.33005237579345703
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.14208698272705078
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,8,30%,-0.41013622283935547
Mistral-7B-Instruct-v0.3 × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.5753021240234375
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.39128875732421875
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,8,30%,-0.6258430480957031
Qwen2.5-7B-Instruct × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.8452301025390625
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.04549407958984375
Qwen3-8B × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.4668149948120117
Qwen3-8B × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.17766189575195312
Qwen_Qwen3-14B × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.2794351577758789
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,pkg,ignorance_deceive,will_check,1,2,10,30%,0.45179271697998047
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,pkg,ignorance_deceive,will_check,1,2,10,30%,0.8367242813110352
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.19444847106933594
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,pkg,ignorance_deceive,will_check,1,2,10,30%,-0.043351173400878906
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,8,30%,-0.521540641784668
allenai_OLMo-3-7B-Instruct × Qwen3-8B,pkg,ignorance_deceive,will_check,1,2,11,30%,-0.9040060043334961
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,pkg,ignorance_deceive,will_check,1,2,12,30%,-0.16172218322753906
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,pkg,ignorance_deceive,will_check,1,2,10,30%,-1.1977710723876953
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,wallet,ignorance_deceive,will_check,1,2,10,30%,0.007824897766113281
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,wallet,ignorance_deceive,will_check,1,2,10,30%,-0.6842689514160156
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,wallet,ignorance_deceive,will_check,1,2,10,30%,0.46367359161376953
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,wallet,ignorance_deceive,will_check,1,2,10,30%,0.5345659255981445
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,8,30%,1.206019401550293
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.5343914031982422
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.5597324371337891
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,wallet,ignorance_deceive,will_check,1,2,10,30%,-0.7617034912109375
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,wallet,ignorance_deceive,will_check,1,2,10,30%,0.4647712707519531
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,wallet,ignorance_deceive,will_check,1,2,10,30%,0.5486812591552734
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,8,30%,1.2038230895996094
Meta-Llama-3-8B-Instruct × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.4300661087036133
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.5711803436279297
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,wallet,ignorance_deceive,will_check,1,2,10,30%,0.5475320816040039
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,wallet,ignorance_deceive,will_check,1,2,10,30%,0.5727357864379883
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,8,30%,1.1127395629882812
Mistral-7B-Instruct-v0.2 × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.4561309814453125
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.42344093322753906
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,wallet,ignorance_deceive,will_check,1,2,10,30%,0.6483335494995117
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,8,30%,1.0202245712280273
Mistral-7B-Instruct-v0.3 × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.15563011169433594
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.3066596984863281
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,8,30%,1.160003662109375
Qwen2.5-7B-Instruct × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.4574546813964844
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.48839855194091797
Qwen3-8B × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.2798585891723633
Qwen3-8B × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.4375343322753906
Qwen_Qwen3-14B × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.44730663299560547
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,wallet,ignorance_deceive,will_check,1,2,10,30%,0.031011581420898438
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,wallet,ignorance_deceive,will_check,1,2,10,30%,-0.6494388580322266
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,wallet,ignorance_deceive,will_check,1,2,10,30%,0.5216894149780273
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,wallet,ignorance_deceive,will_check,1,2,10,30%,0.6005020141601562
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,8,30%,1.1897172927856445
allenai_OLMo-3-7B-Instruct × Qwen3-8B,wallet,ignorance_deceive,will_check,1,2,11,30%,0.4821920394897461
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,wallet,ignorance_deceive,will_check,1,2,12,30%,-0.5411930084228516
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,wallet,ignorance_deceive,will_check,1,2,10,30%,0.112762451171875
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,key,ignorance_help,will_check,1,2,10,30%,-0.4043703079223633
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,key,ignorance_help,will_check,1,2,10,30%,-0.7254514694213867
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,key,ignorance_help,will_check,1,2,10,30%,-0.048951148986816406
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,key,ignorance_help,will_check,1,2,10,30%,-0.11894893646240234
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,key,ignorance_help,will_check,1,2,8,30%,0.03956317901611328
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,key,ignorance_help,will_check,1,2,11,30%,0.13041019439697266
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.506190299987793
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,key,ignorance_help,will_check,1,2,10,30%,-0.2755899429321289
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,key,ignorance_help,will_check,1,2,10,30%,0.1379404067993164
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,key,ignorance_help,will_check,1,2,10,30%,-0.0059051513671875
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,key,ignorance_help,will_check,1,2,8,30%,0.10355758666992188
Meta-Llama-3-8B-Instruct × Qwen3-8B,key,ignorance_help,will_check,1,2,11,30%,-0.11305904388427734
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.4151477813720703
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,key,ignorance_help,will_check,1,2,10,30%,-0.06932258605957031
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,key,ignorance_help,will_check,1,2,10,30%,-0.09923934936523438
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,key,ignorance_help,will_check,1,2,8,30%,0.04734039306640625
Mistral-7B-Instruct-v0.2 × Qwen3-8B,key,ignorance_help,will_check,1,2,11,30%,0.15071964263916016
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.5059089660644531
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,key,ignorance_help,will_check,1,2,10,30%,-0.09923934936523438
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,key,ignorance_help,will_check,1,2,8,30%,0.04734039306640625
Mistral-7B-Instruct-v0.3 × Qwen3-8B,key,ignorance_help,will_check,1,2,11,30%,0.15071964263916016
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.5059089660644531
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,key,ignorance_help,will_check,1,2,8,30%,0.04734039306640625
Qwen2.5-7B-Instruct × Qwen3-8B,key,ignorance_help,will_check,1,2,11,30%,0.15071964263916016
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.5059089660644531
Qwen3-8B × Qwen3-8B,key,ignorance_help,will_check,1,2,11,30%,0.15071964263916016
Qwen3-8B × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.5059089660644531
Qwen_Qwen3-14B × Qwen_Qwen3-14B,key,ignorance_help,will_check,1,2,12,30%,0.5059089660644531
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,key,ignorance_help,will_check,1,2,10,30%,-0.45975780487060547
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,key,ignorance_help,will_check,1,2,10,30%,-0.6211843490600586
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,key,ignorance_help,will_check,1,2,10,30%,-0.06932258605957031
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,key,ignorance_help,will_check,1,2,10,30%,-0.09923934936523438
